	key	val
2464	Q93009_tran	USP7
2465	Q93052_tran	LPP
2466	Q969E8_tran	TSR2
2467	Q969T7_tran	NT5C3B_ NT5C3L
2468	Q969T9_tran	WBP2
2469	Q96A26_tran	FAM162A
2470	Q96A65_tran	EXOC4
2471	Q96AC1_tran	FERMT2
2472	Q96AG4_tran	LRRC59
2473	Q96AY3_tran	FKBP10
2474	Q96C19_tran	EFHD2
2475	Q96C57_tran	C12orf43
2476	Q96CS3_tran	FAF2
2477	Q96CX2_tran	KCTD12
2478	Q96DB5_tran	FAM82B_ RMDN1
2479	Q96DV4_tran	MRPL38
2480	Q96E11_tran	MRRF
2481	Q96EC8_tran	YIPF6
2482	Q96EK5_tran	KIAA1279_ KIF1BP
2483	Q96EL2_tran	MRPS24
2484	Q96EN8_tran	MOCOS
2485	Q96EP5_tran	DAZAP1
2486	Q96ER9_tran	CCDC51
2487	Q96F86_tran	EDC3
2488	Q96FQ6_tran	S100A16
2489	Q96FW1_tran	OTUB1
2490	Q96G03_tran	PGM2
2491	Q96GC5_tran	MRPL48
2492	Q96I25_tran	RBM17
2493	Q96IF1_tran	AJUBA
2494	Q96IZ7_tran	RSRC1
2495	Q96JY6_tran	PDLIM2
2496	Q96KP1_tran	EXOC2
2497	Q96PK6_tran	RBM14_ RBM14-RBM4
2498	Q96PU8_tran	QKI
2499	Q96PZ0_tran	PUS7
2500	Q96QD8_tran	SLC38A2
2501	Q96RS6_tran	NUDCD1
2502	Q96S19_tran	C16orf13_ METTL26
2503	Q96S44_tran	TP53RK
2504	Q96S52_tran	PIGS
2505	Q96S66_tran	CLCC1
2506	Q96ST3_tran	SIN3A
2507	Q96SW2_tran	CRBN
2508	Q96T51_tran	RUFY1
2509	Q96T88_tran	UHRF1
2510	Q99426_tran	TBCB
2511	Q99436_tran	PSMB7
2512	Q99439_tran	CNN2
2513	Q99460_tran	PSMD1
2514	Q99567_tran	NUP88
2515	Q99575_tran	POP1
2516	Q99627_tran	COPS8
2517	Q99714_tran	HSD17B10
2518	Q99733_tran	NAP1L4
2519	Q99735_tran	MGST2
2520	Q99816_tran	TSG101
2521	Q99996_tran	Q99996_tran
2522	Q9BPZ3_tran	PAIP2
2523	Q9BQ48_tran	MRPL34
2524	Q9BQ67_tran	GRWD1
2525	Q9BQE3_tran	TUBA1C
2526	Q9BQE9_tran	BCL7B
2527	Q9BRQ8_tran	AIFM2
2528	Q9BRZ2_tran	TRIM56
2529	Q9BSD7_tran	NTPCR
2530	Q9BTE3_tran	MCMBP
2531	Q9BTM9_tran	URM1
2532	Q9BUF5_tran	TUBB6
2533	Q9BUJ2_tran	HNRNPUL1
2534	Q9BUL8_tran	PDCD10
2535	Q9BUL9_tran	RPP25
2536	Q9BUQ8_tran	DDX23
2537	Q9BUT1_tran	BDH2
2538	Q9BV20_tran	MRI1
2539	Q9BV38_tran	WDR18
2540	Q9BV57_tran	ADI1
2541	Q9BVG4_tran	CXorf26_ PBDC1
2542	Q9BVT8_tran	TMUB1
2543	Q9BVV7_tran	TIMM21
2544	Q9BWM7_tran	SFXN3
2545	Q9BWU0_tran	SLC4A1AP
2546	Q9BXK5_tran	BCL2L13
2547	Q9BXP5_tran	SRRT
2548	Q9BXW9_tran	FANCD2
2549	Q9BY43_tran	CHMP4A
2550	Q9BYG3_tran	MKI67IP_ NIFK
2551	Q9BZD4_tran	NUF2
2552	Q9BZH6_tran	WDR11
2553	Q9BZX2_tran	UCK2
2554	Q9C040_tran	TRIM2
2555	Q9GZR7_tran	DDX24
2556	Q9GZS3_tran	WDR61
2557	Q9GZT8_tran	NIF3L1
2558	Q9H074_tran	PAIP1
2559	Q9H078_tran	CLPB
2560	Q9H0A0_tran	NAT10
2561	Q9H0B6_tran	KLC2
2562	Q9H0L4_tran	CSTF2T
2563	Q9H1Z9_tran	TSPAN10
2564	Q9H299_tran	SH3BGRL3
2565	Q9H2G2_tran	SLK
2566	Q9H2P9_tran	DPH5
2567	Q9H2V7_tran	SPNS1
2568	Q9H3N1_tran	TMX1
2569	Q9H3P2_tran	NELFA_ WHSC2
2570	Q9H4A5_tran	GOLPH3L
2571	Q9H4A6_tran	GOLPH3
2572	Q9H4G4_tran	GLIPR2
2573	Q9H4L7_tran	SMARCAD1
2574	Q9H6D7_tran	HAUS4
2575	Q9H6Z4_tran	RANBP3
2576	Q9H773_tran	DCTPP1
2577	Q9H788_tran	SH2D4A
2578	Q9H7Z7_tran	PTGES2
2579	Q9H814_tran	PHAX
2580	Q9H845_tran	ACAD9
2581	Q9H9A6_tran	LRRC40
2582	Q9H9C1_tran	VIPAS39
2583	Q9H9E3_tran	COG4
2584	Q9H9H4_tran	VPS37B
2585	Q9H9Q2_tran	COPS7B
2586	Q9HB71_tran	CACYBP
2587	Q9HB90_tran	RRAGC
2588	Q9HBG4_tran	ATP6V0A4
2589	Q9HC07_tran	TMEM165
2590	Q9HC52_tran	CBX8
2591	Q9HCN8_tran	SDF2L1
2592	Q9HCS7_tran	XAB2
2593	Q9HD45_tran	TM9SF3
2594	Q9NP58_tran	ABCB6
2595	Q9NP79_tran	VTA1
2596	Q9NP92_tran	MRPS30
2597	Q9NPF5_tran	DMAP1
2598	Q9NQ29_tran	LUC7L
2599	Q9NQG5_tran	RPRD1B
2600	Q9NQP4_tran	PFDN4
2601	Q9NRF9_tran	POLE3
2602	Q9NRK6_tran	ABCB10
2603	Q9NRN7_tran	AASDHPPT
2604	Q9NSE4_tran	IARS2
2605	Q9NTJ5_tran	SACM1L
2606	Q9NTX5_tran	ECHDC1
2607	Q9NUN5_tran	LMBRD1
2608	Q9NUP9_tran	LIN7C
2609	Q9NUQ9_tran	FAM49B
2610	Q9NUY8_tran	TBC1D23
2611	Q9NVD7_tran	PARVA
2612	Q9NVJ2_tran	ARL8B
2613	Q9NVM4_tran	PRMT7
2614	Q9NVP1_tran	DDX18
2615	Q9NW64_tran	RBM22
2616	Q9NWH9_tran	SLTM
2617	Q9NWU5_tran	MRPL22
2618	Q9NWV4_tran	C1orf123
2619	Q9NX20_tran	MRPL16
2620	Q9NX58_tran	LYAR
2621	Q9NXF1_tran	TEX10
2622	Q9NXG2_tran	THUMPD1
2623	Q9NXV6_tran	CDKN2AIP
2624	Q9NXW2_tran	DNAJB12
2625	Q9NY12_tran	GAR1
2626	Q9NYL2_tran	ZAK_ MAP3K20
2627	Q9NZ63_tran	C9orf78
2628	Q9NZB2_tran	FAM120A
2629	Q9NZI8_tran	IGF2BP1
2630	Q9NZJ7_tran	MTCH1
2631	Q9NZM1_tran	MYOF
2632	Q9P0I2_tran	EMC3
2633	Q9P0S9_tran	TMEM14C
2634	Q9P0T7_tran	TMEM9
2635	Q9P258_tran	RCC2
2636	Q9P2B4_tran	CTTNBP2NL
2637	Q9P2R7_tran	SUCLA2
2638	Q9UBB4_tran	ATXN10
2639	Q9UBB6_tran	NCDN
2640	Q9UBC2_tran	EPS15L1
2641	Q9UBG0_tran	MRC2
2642	Q9UBI6_tran	GNG12
2643	Q9UBQ5_tran	EIF3K
2644	Q9UBS4_tran	DNAJB11
2645	Q9UBX3_tran	SLC25A10
2646	Q9UEY8_tran	ADD3
2647	Q9UHB9_tran	SRP68
2648	Q9UHX1_tran	PUF60
2649	Q9UHY7_tran	ENOPH1
2650	Q9UIA9_tran	XPO7
2651	Q9UIG0_tran	BAZ1B
2652	Q9UIQ6_tran	LNPEP
2653	Q9UJC3_tran	HOOK1
2654	Q9UKD2_tran	MRTO4
2655	Q9UKG1_tran	APPL1
2656	Q9UKJ3_tran	GPATCH8
2657	Q9UKM9_tran	RALY
2658	Q9UKN8_tran	GTF3C4
2659	Q9UKS6_tran	PACSIN3
2660	Q9UKX7_tran	NUP50
2661	Q9ULH0_tran	KIDINS220
2662	Q9UM54_tran	MYO6
2663	Q9UMS4_tran	PRPF19
2664	Q9UMX0_tran	UBQLN1
2665	Q9UMX5_tran	NENF
2666	Q9UNF0_tran	PACSIN2
2667	Q9UNX4_tran	WDR3
2668	Q9UNZ2_tran	NSFL1C
2669	Q9UPT5_tran	EXOC7
2670	Q9UQ80_tran	PA2G4
2671	Q9Y224_tran	C14orf166_ RTRAF
2672	Q9Y266_tran	NUDC
2673	Q9Y285_tran	FARSA
2674	Q9Y294_tran	ASF1A
2675	Q9Y2D5_tran	AKAP2_ PALM2-AKAP2
2676	Q9Y2L5_tran	TRAPPC8
2677	Q9Y2T2_tran	AP3M1
2678	Q9Y2W1_tran	THRAP3
2679	Q9Y320_tran	TMX2
2680	Q9Y333_tran	LSM2
2681	Q9Y3A4_tran	RRP7A
2682	Q9Y3A5_tran	SBDS
2683	Q9Y3B2_tran	EXOSC1
2684	Q9Y3C6_tran	PPIL1
2685	Q9Y3C8_tran	UFC1
2686	Q9Y3D2_tran	MSRB2
2687	Q9Y3D7_tran	PAM16
2688	Q9Y3D8_tran	AK6_ TAF9
2689	Q9Y3E7_tran	CHMP3_ RNF103-CHMP3
2690	Q9Y3I0_tran	C22orf28_ RTCB
2691	Q9Y3P9_tran	RABGAP1
2692	Q9Y3Y2_tran	CHTOP
2693	Q9Y3Z3_tran	SAMHD1
2694	Q9Y4E8_tran	USP15
2695	Q9Y4P1_tran	ATG4B
2696	Q9Y4W6_tran	AFG3L2
2697	Q9Y4X5_tran	ARIH1
2698	Q9Y512_tran	SAMM50
2699	Q9Y547_tran	HSPB11
2700	Q9Y5L0_tran	TNPO3
2701	Q9Y608_tran	LRRFIP2
2702	Q9Y639_tran	NPTN
2703	Q9Y673_tran	ALG5
2704	Q9Y6G3_tran	MRPL42
2705	Q9Y6G9_tran	DYNC1LI1
2706	Q9Y6K0_tran	CEPT1
2707	O14950_tran	MYL12B_ MYL12A
2708	P12532_tran	CKMT1B_ CKMT1A
2709	P61204_tran	ARF3
2710	Q5H9L2_tran	TCEAL5
2711	Q71DI3_tran	HIST2H3A_ HIST2H3C_ HIST2H3D
