Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
EPCAM	0.1716959866051	-0.0558388492347301	0.294560285126501	1.15616460753529	-0.641974951697014	-1.95909806065908	0.532796121723125	0.252015432400304	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0428508274547953
PPP2CA	-0.609261711300952	-0.31693740068303	0.0491862558424319	-0.330512033297921	-0.623167898868627	2.51521912733549	0.326332669780438	-0.271889981753957	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0428056294354566
EDF1	-0.206930291670628	0.492434821945821	0.47673078642171	1.05123669557245	-0.350024635899327	-2.00219195439217	0.807705247193692	0.311642229470782	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.042803551016071
FLII	-0.489215228054653	-0.729235816371643	-0.610738009744518	0.741194557251161	0.304465683488467	2.22474716817687	-0.513647088288399	-0.715866617540824	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0427719698723212
UFD1L_UFD1	0.157970750605299	0.314385854374892	-0.204580714077107	-0.755394490460271	-0.636574281757078	1.91389241863276	-0.156859926452807	-0.90341474432318	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0427264504909137
COX4I1	0.525163228880072	1.12472279630396	0.0144855806175199	0.628107029015137	-0.575433982985469	-2.08817661547845	-0.344893235375408	0.568722310885574	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0427251650500644
ATP6V0C	-0.224415879212422	-0.289401871864515	-0.548471803429563	-0.00829143732935021	-0.829815626430461	2.46997093042541	-0.171904298606044	-0.221192308434963	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0427098644407602
SEC63	-0.311071249436824	-0.104029457930344	-0.107139757772815	-0.494559124052196	-0.555624758979768	2.49090884541246	-0.0736507605542727	-0.31709059912642	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.042641066679259
GPR64_ADGRG2	-0.085584214004425	1.02484334358689	0.598955775490449	0.731924936210499	-0.322564811323552	-1.94903135305119	0.0475327027521398	0.120475023327587	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0425386644851111
ITPR1	0.162613553137267	-0.0991766986883522	0.0377498624506054	-0.270765654261398	0.437722527520471	2.08507045777364	-0.730340235629305	-0.882961087738745	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0424815460456266
CLPP	-0.522080264239971	-0.232352476384083	-0.233549855365563	-0.55260027331905	-0.0258523999216273	1.79832261807756	-0.252479562242488	-0.548015014380103	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0423503033315351
MAD2L1	-0.427745458261088	-0.248112428183341	-0.734372765531922	-0.434872571359968	0.4470231046374	2.16584650785807	-0.628912870424841	-0.296501188158361	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0423188654238084
ZSCAN4	-0.0321216268208115	0.837877650932177	0.284597156619632	0.687197160473429	-0.365440388053951	-2.79219108598819	0.175085694989547	0.884125020578525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.042306356486869
SEPW1_SELENOW	0.208640156360447	1.15250072573412	0.551160497319252	0.364691419300125	-0.532671903275288	-1.68051207479202	-0.034536414204857	-0.0832977732864306	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0422939195660486
TNFAIP8	-0.736393454521765	-0.318898963331199	-0.345614295916996	-0.223772957073575	-0.652281389442661	2.20484803946701	0.473467351576404	-0.481512692463891	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0422830994371173
CHTOP	0.325849573993614	-0.652037171814473	-0.0630248479586781	-0.049612512038735	-0.607485707941002	2.74601612975624	-0.979149951545118	0.0434712766371898	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0422715460043283
SSR2	0.22538797909957	0.0777711735097302	-0.25825326680152	0.855640928510423	0.094941249281174	-2.15289297548524	-0.356788188734342	0.420913110530997	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0422710210800317
DSTN	-0.543356048677859	0.144144357938536	-0.629377357473793	-0.651110642357014	0.114847157021452	1.9126526848333	0.234380474625838	-0.617391570090265	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0422207493107974
TAGLN	-0.142334349577287	-0.248266992263074	-0.772553885474162	-0.227576098676843	0.179249295132801	1.33798029227656	0.155715453992037	-0.43859792011736	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0421799245799627
PSMA1	0.743218269714316	-0.505639389590953	-1.13571267800632	0.00764227383809071	-0.326131809000653	2.1067082782083	-0.688052288578786	-0.390387045130292	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0421513192210463
JUP	-0.456462742333021	0.759647354483665	0.767249348716101	0.75068106133444	-1.10337114950009	-1.94066047389795	0.820564209475073	0.157843679947211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0421123554075607
RPL26	-0.142095922161487	0.0405101007212767	-0.650455136027209	-0.775364166085307	0.744285291638315	2.09624972689537	-0.329852664748415	-0.677299483217839	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0420822974106446
PROCR	0.0505639716181359	-0.0981558098088107	0.0489061685690706	-0.727855056242846	-0.315804355352764	1.3714038556377	-0.430645554492907	-0.598151332351956	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0420453088698278
AKAP12	-0.485009944141352	-1.407806892583	0.243550703455306	0.0495878398110871	-0.348473742577657	2.0923602199615	-0.427890663683004	0.0599042286351448	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0419999454309838
FABP1	-0.300375514160153	0.153855108269613	1.18338581903962	0.682540285531225	-0.51548873376968	-1.89091669838006	0.918391776725682	0.118421086862778	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0419888835841709
FARSB	0.227802880199899	-0.245562562617627	-0.985228727984668	-0.118502538041704	0.428055546429029	1.51921119678818	-0.759330877648979	-0.234627965246411	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0419564086109229
SLC9A3R1	0.0582714838000773	1.4767293324471	0.568190297496799	0.347088548322575	-0.819749973041418	-1.86019110517455	0.101758060624743	0.112056052269091	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0419273284839623
PSMD7	-0.138604536109965	0.40064849737192	-0.792301947046359	-0.220018383808066	-0.0742512917700856	2.69724206692639	-0.521914740603683	-0.665998348475933	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0419153442341583
KDELR1	-0.729261441378798	0.0508115540021419	-0.340862972406826	-0.300682371620525	-0.167771885068187	2.06045711447853	0.464137100621887	-1.12342100700535	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0418303657409193
ACAA2	-0.360504911523765	1.32393654221925	0.620447104637139	0.666318879444872	-1.0231315397227	-1.93407599506874	0.492242361226716	0.106920526326911	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0418150087750145
ETF1	-0.0811959310377283	-0.37143409579174	-1.00018336112754	0.155622701437287	-0.115387477469744	1.66260082354981	-0.956871178806201	-0.265299839153888	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.041734526216811
ATP13A1	0.0686616623509999	-1.16394151290849	-0.730011266880259	0.218720266876259	-0.54095662496527	2.54707084856578	0.0743071816216783	-0.347518459940574	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0416671710200438
P0DTC8__FEATUREID	-0.23906811328681	-0.281663831043714	-0.270643124052399	-0.217471626955582	0.35931565261276	1.1715544342709	-0.340089728614992	-0.146963234751352	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0416489107979448
MDH1	-0.54457696983889	0.293179306250107	0.0617596598876337	-0.189360417685902	-1.06176306655101	1.95753961602486	-0.276467205504461	-0.716159659239566	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0416431874223508
Q9N2J8__FEATUREID	0.845845790241049	0.685440366574802	0.155884584909872	0.745605729279847	-0.533589501426623	-1.970603254103	-0.270662056085164	0.360102997888011	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0416296788912334
DYNC1H1	-0.338204986428596	-0.10115741029895	-0.206949772298703	-0.450566969338174	0.153344702833218	2.5170604869943	-0.644107632730072	-0.433085264396139	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0415956483483657
ERGIC1	0.38489407178801	-0.0530295573960367	-1.0488988959186	-0.390123687444739	0.0334223118532619	2.57711787120272	-0.817085800252881	-0.0392515372575638	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0415757993080048
PPIC	-0.858693144221486	-1.06028871898198	-0.329323839198488	-0.223735971225408	-0.14273696436248	2.39444721943849	-0.294034922794374	-0.129932099106896	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0415642142283172
CYP51A1	0.0812839086809788	1.85137212118196	0.295083078468349	0.107516811699112	-0.418223345258677	-1.97684640601159	0.485489421371965	-0.017889386051183	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0415484853326717
SRSF6	0.471661830528335	0.738292460522454	-0.70761305963458	0.465401600376544	0.202155828301095	-2.56975173487618	0.103221769002559	0.439803776335903	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0414791440495905
PTBP1	0.0256324162795681	-0.259501078658003	-0.735148222522556	-0.706355047473342	-0.390776141514724	2.17382007158671	0.168841300892218	-0.401501399663288	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0414553115574058
MYO1C	-0.0416627437388899	-0.0847786488718396	-0.963421096493017	-0.969510954265428	-0.323198699970653	2.54083221704441	-0.443061122198043	0.163362344019936	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0413720796545853
PRDX6	-0.0618162711988788	-1.12338220320485	-0.589016866213286	0.44037575397055	-0.36667685940664	2.46809325560252	-0.375927423227287	-0.170293409829027	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0413664169524712
SOD1	0.724364276004643	-0.502227867517416	-0.484953922479509	-0.635813853865391	0.179913067335884	2.03662942033108	-0.935351197125354	0.0597745510517816	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0411742556067241
PCBP2	-0.319102627721474	-0.123716208205051	0.0811762552387733	0.159909040367367	-0.862048413284529	1.90754937797178	-0.522016405511753	-0.796945762933494	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0410826275332855
SZRD1	-0.289774389555642	-0.384218665949678	-0.323455228962587	-0.0645081824303305	-0.334946237576345	1.83255032783232	-0.582854457998282	0.0712827228473827	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0410022376820998
TPI1	-0.27893238058107	0.253486223058005	-0.316206802805087	-0.327063061196394	-0.663180937342457	2.20043466548854	-0.425114872407806	-0.274828893617551	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0408758556190498
CD55	1.01119416149706	-0.206506737754411	-0.561199557343855	0.101222663716247	-0.744781184907042	1.89026246734759	-0.218425083914511	-1.05860088523469	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0408505392826342
ENO3	0.0580733793294724	-0.457494940656864	-0.772805384026127	-0.649028020789332	-0.314172824895395	2.59363452124693	-0.70458542540958	0.072932555517467	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0408184145823761
GLRX5	-0.472830102958454	-0.615876875858723	0.224835454905623	-0.202281614497399	-1.08519062486846	2.51820534558512	0.194327567520681	-0.299341578558533	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0407516620304324
SAR1B	-0.0165248039335824	0.862792446659614	0.544423253480723	0.557512951418367	-0.498393479448226	-2.05341579309706	0.772258633598858	0.321944028141589	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0407467626800877
VAT1	-0.40897311282473	0.240501560438286	0.24377332394131	-0.665394671437966	-0.26128711782525	1.59857557486533	-0.763498577455736	-0.274716812008881	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0407145574276446
LRRFIP2	-0.409492319222417	-0.88729362117467	0.460874889364521	-0.132177960782236	-0.597404286289727	2.13065311143567	-0.0997806377480188	-0.794595495322171	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0407003350911871
TPP2	-0.562416452293142	-1.39079877882553	-0.815953851317499	-0.0646615739292072	0.182050963106423	1.79614595023177	-0.0171422640034003	0.343063771288311	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0406528625144398
NECAP1	0.27866336500937	-0.62115791821656	-1.01111402062737	-0.927602532710269	-0.182131740745624	1.70367671275601	0.0457978505421405	0.0394159769492967	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0406310873726463
MYBBP1A	-0.0562467312677348	-1.02251501921114	-0.691787297700438	-0.0748163917229173	0.163818087961813	2.66875409760133	-0.304763370327087	-0.285279403818459	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0405674458098849
APOB	0.484002573499943	1.59707388122496	0.567040295528273	0.211793695563551	-0.732220232894258	-2.18687761269522	-0.00050150636718203	0.234194837244192	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0405587261465645
MYO1D	-0.716661004939091	0.371149413251201	0.647039199413371	0.517264241932864	0.0823358003152706	-1.93153502075461	1.14678318543127	-0.208029298283119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0405066106852567
NPEPPS	0.0489713022774687	0.847260083734319	-1.3474514128493	-0.181790185202002	-0.0670816360479428	2.20915567138121	-0.389416043375052	-0.547651522226201	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0405061911579124
RRM1	-0.188188826487147	-0.627335431679264	-0.691451641957437	0.662583066607285	-0.0237600742384766	1.81348699195642	-0.655200564148778	-0.30864629878036	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0404929260952125
SMOC1	-0.698715929016092	-0.396321553932322	-0.529150653731813	-0.174464936531402	-0.539896307323141	2.06479502166186	-0.590044807637304	-0.616282893924704	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0404791573192125
UBE2N	-0.513858166107751	0.101721329583325	-0.115481074951886	-0.46569639794806	-0.450661253462199	2.73593965466927	-0.405873837194699	-0.371581519219233	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0403321093559994
TFRC	1.10025390036323	0.738578151943117	-0.0795403682646346	0.417917093966467	-0.766948136949636	-1.43742307930728	-0.0451498367429959	0.236723084278592	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0403254263196609
GTF2A1	0.558103388835897	-0.278262346176404	-0.738457333483149	-0.739322361267441	-0.24812807584342	2.43806740503954	-0.216693329056463	0.450718615752633	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0403020579832977
NCAPG	-0.126883452583309	-0.113717448559147	-0.341860793099602	0.220229350660411	-0.847568430697272	2.32537916467552	-0.914103400129039	-0.771253111645285	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0402467942014344
PSMD11	0.225323013628349	-0.291345040790676	-0.742259251487561	-0.26279721384953	0.129193803215593	2.73309610589321	-0.56011968576959	-0.426145978147419	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0401830953823884
RPL10A	-0.115777996417026	-0.816364837970162	0.0231846756937194	0.613057118814302	-0.298758563309131	1.68293666302356	-0.338317415264777	-0.477791878071255	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0401812402435185
ENO2	-0.382588738154653	-0.786683344566081	-1.15957178739175	-0.494295581531181	-0.00848618318673131	2.58875483242737	0.643978760850471	-0.223295836393929	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0401233260250278
S100A10	0.101669511420489	1.50454031248788	0.507228121917675	0.70840081061803	-0.870625491556317	-1.86171301635815	-0.0222080036309756	0.131957874644355	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0400567394011919
MAGED2	0.106216888280384	0.110740348587869	-0.0913907771453429	1.02910681655221	0.0741533200552145	-1.80147591197234	0.253508643205228	0.559908379018469	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.040035707680843
MDH2	0.184577974767195	1.69461631004604	-0.0870225323256767	0.525545363230378	-0.525828357936535	-1.76353178056851	0.207710768772352	0.248727078401159	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0399950830384943
MYH14	-0.156031856069908	-0.0684390575665828	-0.583447583369652	-0.552054464599983	-0.130036340568691	2.56858160343838	-0.58566722030803	-0.415280035030874	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0399858025954155
TMEM11	-0.387174936798749	-0.440774866599567	-0.502763475488307	-0.360822777428917	0.0288010791887085	3.04547823092684	-0.28136183898439	-0.427998797052593	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0399106689009543
AGT	0.521899142241671	1.17710766005051	0.0073154047432784	0.331243779736892	-0.434815880365751	-1.99667276771046	1.0322011698124	0.030814807296147	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0398839119714461
CSDA_YBX3	-0.41825058992895	-0.974066221434431	-0.0211278465166357	0.0590260618589985	-0.2909349836161	1.96880760978225	-0.162549447820338	-0.801326529734529	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0398560572057442
MTCH2	-0.674725775181448	0.177069390712742	-0.126585330429137	-0.322115072172947	0.0373674020597527	1.96632545385469	-0.377689192296203	-0.449296921389183	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0398366511731017
ALDH1B1	-0.177405074438374	-0.270777392167409	-0.552192827997095	0.170092691243582	-0.379110584830787	1.7154621063949	-0.350012600972972	-0.370119433625069	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0398213825230312
C12orf5_TIGAR	0.497555116876273	-0.690664410213915	-0.343440481020311	-0.752848371550952	0.300633313827995	2.4845145036323	-0.654771664620913	-0.214798777770246	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0397546450838967
MYADM	-0.0260792189351041	-0.201129433127345	-1.27801355920145	-1.39104815058646	0.385908734597032	1.84397040056425	0.407919169205567	0.107808668408447	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0396885835940859
ATP5F1	-0.178428832853096	0.10706743691272	-0.802436789849354	-0.198868056018322	-0.73150315199556	2.06700872176417	-0.412098124184089	-0.405677623633229	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0395950305364473
PDHB	0.164551671775321	-0.473924040660479	0.0526789182676723	-0.206588908552045	-0.370600250417415	1.40557860087416	-0.846089304419313	0.0157997684412736	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0395881984577902
VDAC3	-0.00741518441203382	0.0178192442478961	-0.403004818181968	-0.274424706258891	-0.170513381081878	1.0048458859998	-0.330809889193803	-0.0903588140103087	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0395658152500686
ALDH18A1	-0.0825543327923154	1.44555463226667	0.545575694937307	0.0165082312069308	-0.660981798958223	-1.86757951604165	0.599753579527682	-0.359898620361576	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0395348774634545
APOA1BP_NAXE	0.27840272132576	0.307393719211667	-0.424584986004225	-0.248967249086383	0.293230823017289	-2.2174886868002	1.12259919503432	0.0650363399900468	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0394850953877634
SSR1	-0.234735533495544	0.297039018692588	0.0373290268167462	-0.429651848938382	-0.341437246430911	1.44849832427653	-0.351950889194247	-0.357631670153853	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.039326162597235
PRKDC	0.422320438986694	0.0665376093514535	-0.820182815576476	-0.113243952762018	-0.361687142981985	1.95431000281304	-0.418637422077563	-0.556056116894552	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.03932333822045
C12orf10	-0.264182539398576	-0.871096490637454	-0.25118139926205	-0.314513243378942	-0.232785369876034	2.32222126432926	-0.466429858099037	0.174917561315077	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0393126164262395
POR	0.383027606560116	1.15759581608159	0.0537885886910198	0.408705956772495	-0.850908430898171	-1.30884958612067	0.362390710591903	0.193683647620299	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0392995336983873
PLAA	0.161252300399845	-0.211638136978802	-0.153780008804386	-0.708636118252571	-0.106103279388853	1.64797671491913	-0.336655225871984	-0.234302258234249	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0392991943985091
GTF2F1	-0.244282886395684	0.291337018622654	0.983652014716063	0.596725501205206	-0.202289124538268	-1.89921548442185	0.610266465121098	0.26221432948748	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0392874802928333
MGST3	0.078159804308948	1.14625143028552	0.543183696941747	0.602230522127771	-0.887959129834984	-1.31067378356437	0.310692478256492	-0.0457744004880309	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0392610129057462
